periodID,costInput,costDriverInput,costActivity,DataGranularityL1,DataGranularityL2,DataGranularityL3,DataGranularityL4
202207,1844246.334,1659863.859,Route 014,Belgium,Brussels,0% - 020%,0% - 100%
202208,1765353.398,1483106.741,Route 014,Belgium,Brussels,0% - 020%,0% - 100%
202209,2068624.088,1855547.889,Route 014,Belgium,Brussels,0% - 020%,0% - 100%
202210,1896860.613,1740557.016,Route 014,Belgium,Brussels,0% - 020%,0% - 100%
202211,1996758.613,1834171.013,Route 014,Belgium,Brussels,0% - 020%,0% - 100%
202212,1827475.751,1628595.298,Route 014,Belgium,Brussels,0% - 020%,0% - 100%
202301,1825996.954,1625838.098,Route 014,Belgium,Brussels,0% - 020%,0% - 100%
202302,1934840.265,1618385.147,Route 014,Belgium,Brussels,0% - 020%,0% - 100%
202303,2122640.707,1962997.305,Route 014,Belgium,Brussels,0% - 020%,0% - 100%
202304,1829873.811,1445191.552,Route 014,Belgium,Brussels,0% - 020%,0% - 100%
202305,1955150.251,1744526.126,Route 014,Belgium,Brussels,0% - 020%,0% - 100%
202306,1874984.203,1717174.267,Route 014,Belgium,Brussels,0% - 020%,0% - 100%
202307,1831592.734,1636271.365,Route 014,Belgium,Brussels,0% - 020%,0% - 100%
202308,1806432.526,1419071.824,Route 014,Belgium,Brussels,0% - 020%,0% - 100%
202309,1852318.939,1674915.14,Route 014,Belgium,Brussels,0% - 020%,0% - 100%
202310,1873115.421,1680088.181,Route 014,Belgium,Brussels,0% - 020%,0% - 100%
202311,1995910.588,1832679.378,Route 014,Belgium,Brussels,0% - 020%,0% - 100%
202312,1788221.986,1555407.098,Route 014,Belgium,Brussels,0% - 020%,0% - 100%
202401,1837903.64,1648037.979,Route 014,Belgium,Brussels,0% - 020%,0% - 100%
202402,1988622.301,1753682.919,Route 014,Belgium,Brussels,0% - 020%,0% - 100%
202403,1884521.855,1734957.112,Route 014,Belgium,Brussels,0% - 020%,0% - 100%
202404,2021590.124,1826164.535,Route 014,Belgium,Brussels,0% - 020%,0% - 100%
202405,2071375.68,1876886.44,Route 014,Belgium,Brussels,0% - 020%,0% - 100%
202206,1869430.584,1706819.607,Route 015,Belgium,Brussels,0% - 020%,0% - 100%
202207,1844246.334,1659863.859,Route 015,Belgium,Brussels,0% - 020%,0% - 100%
202208,1765353.398,1483106.741,Route 015,Belgium,Brussels,0% - 020%,0% - 100%
202209,1969103.617,1855547.889,Route 015,Belgium,Brussels,0% - 020%,0% - 100%
202210,2018219.578,1740557.016,Route 015,Belgium,Brussels,0% - 020%,0% - 100%
202211,1977083.825,1834171.013,Route 015,Belgium,Brussels,0% - 020%,0% - 100%
202212,1827475.751,1628595.298,Route 015,Belgium,Brussels,0% - 020%,0% - 100%
202301,1825996.954,1625838.098,Route 015,Belgium,Brussels,0% - 020%,0% - 100%
202302,1821999.638,1618385.147,Route 015,Belgium,Brussels,0% - 020%,0% - 100%
202303,2038413.976,1962997.305,Route 015,Belgium,Brussels,0% - 020%,0% - 100%
202304,1752362.396,1445191.552,Route 015,Belgium,Brussels,0% - 020%,0% - 100%
202305,1927080.473,1744526.126,Route 015,Belgium,Brussels,0% - 020%,0% - 100%
202306,1874984.203,1717174.267,Route 015,Belgium,Brussels,0% - 020%,0% - 100%
202307,1831592.734,1636271.365,Route 015,Belgium,Brussels,0% - 020%,0% - 100%
202308,1814043.577,1419071.824,Route 015,Belgium,Brussels,0% - 020%,0% - 100%
202309,1906218.387,1674915.14,Route 015,Belgium,Brussels,0% - 020%,0% - 100%
202310,1882126.407,1680088.181,Route 015,Belgium,Brussels,0% - 020%,0% - 100%
202311,1976251.8,1832679.378,Route 015,Belgium,Brussels,0% - 020%,0% - 100%
202312,1788221.986,1555407.098,Route 015,Belgium,Brussels,0% - 020%,0% - 100%
202401,1837903.64,1648037.979,Route 015,Belgium,Brussels,0% - 020%,0% - 100%
202402,1969810.892,1753682.919,Route 015,Belgium,Brussels,0% - 020%,0% - 100%
202403,1977574.56,1734957.112,Route 015,Belgium,Brussels,0% - 020%,0% - 100%
202404,2011795.671,1826164.535,Route 015,Belgium,Brussels,0% - 020%,0% - 100%
202405,2031109.703,1876886.44,Route 015,Belgium,Brussels,0% - 020%,0% - 100%
202206,1869430.584,1706819.607,Route 016,Belgium,Brussels,0% - 020%,0% - 100%
202207,1844246.334,1659863.859,Route 016,Belgium,Brussels,0% - 020%,0% - 100%
202208,1868761.845,1483106.741,Route 016,Belgium,Brussels,0% - 020%,0% - 100%
202209,1979055.664,1855547.889,Route 016,Belgium,Brussels,0% - 020%,0% - 100%
202210,1924866.528,1740557.016,Route 016,Belgium,Brussels,0% - 020%,0% - 100%
202211,1967246.43,1834171.013,Route 016,Belgium,Brussels,0% - 020%,0% - 100%
202212,1827475.751,1628595.298,Route 016,Belgium,Brussels,0% - 020%,0% - 100%
202301,1825996.954,1625838.098,Route 016,Belgium,Brussels,0% - 020%,0% - 100%
202302,1952200.362,1618385.147,Route 016,Belgium,Brussels,0% - 020%,0% - 100%
202303,2080527.341,1962997.305,Route 016,Belgium,Brussels,0% - 020%,0% - 100%
202304,1837624.953,1445191.552,Route 016,Belgium,Brussels,0% - 020%,0% - 100%
202305,2001933.216,1744526.126,Route 016,Belgium,Brussels,0% - 020%,0% - 100%
202306,1874984.203,1717174.267,Route 016,Belgium,Brussels,0% - 020%,0% - 100%
202307,1831592.734,1636271.365,Route 016,Belgium,Brussels,0% - 020%,0% - 100%
202308,1768377.271,1419071.824,Route 016,Belgium,Brussels,0% - 020%,0% - 100%
202309,1888251.904,1674915.14,Route 016,Belgium,Brussels,0% - 020%,0% - 100%
202310,1936192.326,1680088.181,Route 016,Belgium,Brussels,0% - 020%,0% - 100%
202311,1966422.406,1832679.378,Route 016,Belgium,Brussels,0% - 020%,0% - 100%
202312,1788221.986,1555407.098,Route 016,Belgium,Brussels,0% - 020%,0% - 100%
202401,1837903.64,1648037.979,Route 016,Belgium,Brussels,0% - 020%,0% - 100%
202402,1922782.37,1753682.919,Route 016,Belgium,Brussels,0% - 020%,0% - 100%
202403,2014795.641,1734957.112,Route 016,Belgium,Brussels,0% - 020%,0% - 100%
202404,1982412.314,1826164.535,Route 016,Belgium,Brussels,0% - 020%,0% - 100%
202405,2061309.186,1876886.44,Route 016,Belgium,Brussels,0% - 020%,0% - 100%
202206,1869430.584,1706819.607,Route 017,Belgium,Brussels,0% - 020%,0% - 100%
202207,1844246.334,1659863.859,Route 017,Belgium,Brussels,0% - 020%,0% - 100%
202208,1852852.854,1483106.741,Route 017,Belgium,Brussels,0% - 020%,0% - 100%
202209,2068624.088,1855547.889,Route 017,Belgium,Brussels,0% - 020%,0% - 100%
202210,1924866.528,1740557.016,Route 017,Belgium,Brussels,0% - 020%,0% - 100%
202211,2026270.796,1834171.013,Route 017,Belgium,Brussels,0% - 020%,0% - 100%
202212,1827475.751,1628595.298,Route 017,Belgium,Brussels,0% - 020%,0% - 100%
202301,1825996.954,1625838.098,Route 017,Belgium,Brussels,0% - 020%,0% - 100%
202302,1821999.638,1618385.147,Route 017,Belgium,Brussels,0% - 020%,0% - 100%
202303,2175282.414,1962997.305,Route 017,Belgium,Brussels,0% - 020%,0% - 100%
202304,1760113.537,1445191.552,Route 017,Belgium,Brussels,0% - 020%,0% - 100%
202305,1936437.066,1744526.126,Route 017,Belgium,Brussels,0% - 020%,0% - 100%
202306,1874984.203,1717174.267,Route 017,Belgium,Brussels,0% - 020%,0% - 100%
202307,1831592.734,1636271.365,Route 017,Belgium,Brussels,0% - 020%,0% - 100%
202308,1737933.067,1419071.824,Route 017,Belgium,Brussels,0% - 020%,0% - 100%
202309,1861302.18,1674915.14,Route 017,Belgium,Brussels,0% - 020%,0% - 100%
202310,1864104.435,1680088.181,Route 017,Belgium,Brussels,0% - 020%,0% - 100%
202311,2054886.953,1832679.378,Route 017,Belgium,Brussels,0% - 020%,0% - 100%
202312,1788221.986,1555407.098,Route 017,Belgium,Brussels,0% - 020%,0% - 100%
202401,1837903.64,1648037.979,Route 017,Belgium,Brussels,0% - 020%,0% - 100%
202402,2007433.709,1753682.919,Route 017,Belgium,Brussels,0% - 020%,0% - 100%
202403,2005490.371,1734957.112,Route 017,Belgium,Brussels,0% - 020%,0% - 100%
202404,2002001.219,1826164.535,Route 017,Belgium,Brussels,0% - 020%,0% - 100%
202405,1960644.243,1876886.44,Route 017,Belgium,Brussels,0% - 020%,0% - 100%
202206,1869430.584,1706819.607,Route 018,Belgium,Brussels,0% - 020%,0% - 100%
202207,1844246.334,1659863.859,Route 018,Belgium,Brussels,0% - 020%,0% - 100%
202208,1821034.87,1483106.741,Route 018,Belgium,Brussels,0% - 020%,0% - 100%
202209,2038767.947,1855547.889,Route 018,Belgium,Brussels,0% - 020%,0% - 100%
202210,1952872.443,1740557.016,Route 018,Belgium,Brussels,0% - 020%,0% - 100%
202211,2026270.796,1834171.013,Route 018,Belgium,Brussels,0% - 020%,0% - 100%
202212,1827475.751,1628595.298,Route 018,Belgium,Brussels,0% - 020%,0% - 100%
202301,1825996.954,1625838.098,Route 018,Belgium,Brussels,0% - 020%,0% - 100%
202302,1943520.313,1618385.147,Route 018,Belgium,Brussels,0% - 020%,0% - 100%
202303,2154225.731,1962997.305,Route 018,Belgium,Brussels,0% - 020%,0% - 100%
202304,1760113.537,1445191.552,Route 018,Belgium,Brussels,0% - 020%,0% - 100%
202305,1973863.437,1744526.126,Route 018,Belgium,Brussels,0% - 020%,0% - 100%
202306,1874984.203,1717174.267,Route 018,Belgium,Brussels,0% - 020%,0% - 100%
202307,1831592.734,1636271.365,Route 018,Belgium,Brussels,0% - 020%,0% - 100%
202308,1768377.271,1419071.824,Route 018,Belgium,Brussels,0% - 020%,0% - 100%
202309,1897235.145,1674915.14,Route 018,Belgium,Brussels,0% - 020%,0% - 100%
202310,1873115.421,1680088.181,Route 018,Belgium,Brussels,0% - 020%,0% - 100%
202311,2025398.771,1832679.378,Route 018,Belgium,Brussels,0% - 020%,0% - 100%
202312,1788221.986,1555407.098,Route 018,Belgium,Brussels,0% - 020%,0% - 100%
202401,1837903.64,1648037.979,Route 018,Belgium,Brussels,0% - 020%,0% - 100%
202402,1922782.37,1753682.919,Route 018,Belgium,Brussels,0% - 020%,0% - 100%
202403,2014795.641,1734957.112,Route 018,Belgium,Brussels,0% - 020%,0% - 100%
202404,1943234.505,1826164.535,Route 018,Belgium,Brussels,0% - 020%,0% - 100%
202405,1980777.232,1876886.44,Route 018,Belgium,Brussels,0% - 020%,0% - 100%
202206,1869430.584,1706819.607,Route 019,Belgium,Brussels,0% - 020%,0% - 100%
202207,1844246.334,1659863.859,Route 019,Belgium,Brussels,0% - 020%,0% - 100%
202208,1821034.87,1483106.741,Route 019,Belgium,Brussels,0% - 020%,0% - 100%
202209,1959151.57,1855547.889,Route 019,Belgium,Brussels,0% - 020%,0% - 100%
202210,1952872.443,1740557.016,Route 019,Belgium,Brussels,0% - 020%,0% - 100%
202211,1947571.642,1834171.013,Route 019,Belgium,Brussels,0% - 020%,0% - 100%
202212,1827475.751,1628595.298,Route 019,Belgium,Brussels,0% - 020%,0% - 100%
202301,1825996.954,1625838.098,Route 019,Belgium,Brussels,0% - 020%,0% - 100%
202302,1926160.217,1618385.147,Route 019,Belgium,Brussels,0% - 020%,0% - 100%
202303,2112112.365,1962997.305,Route 019,Belgium,Brussels,0% - 020%,0% - 100%
202304,1860878.378,1445191.552,Route 019,Belgium,Brussels,0% - 020%,0% - 100%
202305,2011289.809,1744526.126,Route 019,Belgium,Brussels,0% - 020%,0% - 100%
202306,1874984.203,1717174.267,Route 019,Belgium,Brussels,0% - 020%,0% - 100%
202307,1831592.734,1636271.365,Route 019,Belgium,Brussels,0% - 020%,0% - 100%
202308,1745544.118,1419071.824,Route 019,Belgium,Brussels,0% - 020%,0% - 100%
202309,1951134.593,1674915.14,Route 019,Belgium,Brussels,0% - 020%,0% - 100%
202310,1963225.285,1680088.181,Route 019,Belgium,Brussels,0% - 020%,0% - 100%
202311,2045057.559,1832679.378,Route 019,Belgium,Brussels,0% - 020%,0% - 100%
202312,1788221.986,1555407.098,Route 019,Belgium,Brussels,0% - 020%,0% - 100%
202401,1837903.64,1648037.979,Route 019,Belgium,Brussels,0% - 020%,0% - 100%
202402,1913376.665,1753682.919,Route 019,Belgium,Brussels,0% - 020%,0% - 100%
202403,1931048.208,1734957.112,Route 019,Belgium,Brussels,0% - 020%,0% - 100%
202404,2099945.743,1826164.535,Route 019,Belgium,Brussels,0% - 020%,0% - 100%
202405,2000910.22,1876886.44,Route 019,Belgium,Brussels,0% - 020%,0% - 100%
202206,1869430.584,1706819.607,Route 020,Belgium,Brussels,0% - 030%,0% - 100%
202207,1844246.334,1659863.859,Route 020,Belgium,Brussels,0% - 030%,0% - 100%
202208,1765353.398,1483106.741,Route 020,Belgium,Brussels,0% - 030%,0% - 100%
202209,2138288.418,1855547.889,Route 020,Belgium,Brussels,0% - 030%,0% - 100%
202210,1999548.968,1740557.016,Route 020,Belgium,Brussels,0% - 030%,0% - 100%
202211,2065620.374,1834171.013,Route 020,Belgium,Brussels,0% - 030%,0% - 100%
202212,1827475.751,1628595.298,Route 020,Belgium,Brussels,0% - 030%,0% - 100%
202301,1825996.954,1625838.098,Route 020,Belgium,Brussels,0% - 030%,0% - 100%
202302,1978240.506,1618385.147,Route 020,Belgium,Brussels,0% - 030%,0% - 100%
202303,2038413.976,1962997.305,Route 020,Belgium,Brussels,0% - 030%,0% - 100%
202304,1822122.67,1445191.552,Route 020,Belgium,Brussels,0% - 030%,0% - 100%
202305,1983220.03,1744526.126,Route 020,Belgium,Brussels,0% - 030%,0% - 100%
202306,1874984.203,1717174.267,Route 020,Belgium,Brussels,0% - 030%,0% - 100%
202307,1831592.734,1636271.365,Route 020,Belgium,Brussels,0% - 030%,0% - 100%
202308,1844487.781,1419071.824,Route 020,Belgium,Brussels,0% - 030%,0% - 100%
202309,1888251.904,1674915.14,Route 020,Belgium,Brussels,0% - 030%,0% - 100%
202310,1981247.257,1680088.181,Route 020,Belgium,Brussels,0% - 030%,0% - 100%
202311,1995910.588,1832679.378,Route 020,Belgium,Brussels,0% - 030%,0% - 100%
202312,1788221.986,1555407.098,Route 020,Belgium,Brussels,0% - 030%,0% - 100%
202401,1837903.64,1648037.979,Route 020,Belgium,Brussels,0% - 030%,0% - 100%
202402,2035650.823,1753682.919,Route 020,Belgium,Brussels,0% - 030%,0% - 100%
202403,1986879.83,1734957.112,Route 020,Belgium,Brussels,0% - 030%,0% - 100%
202404,2031384.576,1826164.535,Route 020,Belgium,Brussels,0% - 030%,0% - 100%
202405,2131774.646,1876886.44,Route 020,Belgium,Brussels,0% - 030%,0% - 100%
202206,1869430.584,1706819.607,Route 021,Belgium,Brussels,0% - 030%,0% - 100%
202207,1844246.334,1659863.859,Route 021,Belgium,Brussels,0% - 030%,0% - 100%
202208,1860807.35,1483106.741,Route 021,Belgium,Brussels,0% - 030%,0% - 100%
202209,1989007.711,1855547.889,Route 021,Belgium,Brussels,0% - 030%,0% - 100%
202210,2064896.102,1740557.016,Route 021,Belgium,Brussels,0% - 030%,0% - 100%
202211,2124644.74,1834171.013,Route 021,Belgium,Brussels,0% - 030%,0% - 100%
202212,1827475.751,1628595.298,Route 021,Belgium,Brussels,0% - 030%,0% - 100%
202301,1825996.954,1625838.098,Route 021,Belgium,Brussels,0% - 030%,0% - 100%
202302,1960880.41,1618385.147,Route 021,Belgium,Brussels,0% - 030%,0% - 100%
202303,2059470.658,1962997.305,Route 021,Belgium,Brussels,0% - 030%,0% - 100%
202304,1829873.811,1445191.552,Route 021,Belgium,Brussels,0% - 030%,0% - 100%
202305,1983220.03,1744526.126,Route 021,Belgium,Brussels,0% - 030%,0% - 100%
202306,1874984.203,1717174.267,Route 021,Belgium,Brussels,0% - 030%,0% - 100%
202307,1831592.734,1636271.365,Route 021,Belgium,Brussels,0% - 030%,0% - 100%
202308,1722710.965,1419071.824,Route 021,Belgium,Brussels,0% - 030%,0% - 100%
202309,1951134.593,1674915.14,Route 021,Belgium,Brussels,0% - 030%,0% - 100%
202310,1981247.257,1680088.181,Route 021,Belgium,Brussels,0% - 030%,0% - 100%
202311,2104033.923,1832679.378,Route 021,Belgium,Brussels,0% - 030%,0% - 100%
202312,1788221.986,1555407.098,Route 021,Belgium,Brussels,0% - 030%,0% - 100%
202401,1837903.64,1648037.979,Route 021,Belgium,Brussels,0% - 030%,0% - 100%
202402,1988622.301,1753682.919,Route 021,Belgium,Brussels,0% - 030%,0% - 100%
202403,1940353.478,1734957.112,Route 021,Belgium,Brussels,0% - 030%,0% - 100%
202404,2099945.743,1826164.535,Route 021,Belgium,Brussels,0% - 030%,0% - 100%
202405,2111641.657,1876886.44,Route 021,Belgium,Brussels,0% - 030%,0% - 100%
202206,1869430.584,1706819.607,Route 022,Belgium,Brussels,0% - 030%,0% - 100%
202207,1844246.334,1659863.859,Route 022,Belgium,Brussels,0% - 030%,0% - 100%
202208,1821034.87,1483106.741,Route 022,Belgium,Brussels,0% - 030%,0% - 100%
202209,2118384.323,1855547.889,Route 022,Belgium,Brussels,0% - 030%,0% - 100%
202210,1906195.918,1740557.016,Route 022,Belgium,Brussels,0% - 030%,0% - 100%
202211,2095132.557,1834171.013,Route 022,Belgium,Brussels,0% - 030%,0% - 100%
202212,1827475.751,1628595.298,Route 022,Belgium,Brussels,0% - 030%,0% - 100%
202301,1825996.954,1625838.098,Route 022,Belgium,Brussels,0% - 030%,0% - 100%
202302,1969560.458,1618385.147,Route 022,Belgium,Brussels,0% - 030%,0% - 100%
202303,2006828.952,1962997.305,Route 022,Belgium,Brussels,0% - 030%,0% - 100%
202304,1822122.67,1445191.552,Route 022,Belgium,Brussels,0% - 030%,0% - 100%
202305,1992576.623,1744526.126,Route 022,Belgium,Brussels,0% - 030%,0% - 100%
202306,1874984.203,1717174.267,Route 022,Belgium,Brussels,0% - 030%,0% - 100%
202307,1831592.734,1636271.365,Route 022,Belgium,Brussels,0% - 030%,0% - 100%
202308,1829265.679,1419071.824,Route 022,Belgium,Brussels,0% - 030%,0% - 100%
202309,1924184.869,1674915.14,Route 022,Belgium,Brussels,0% - 030%,0% - 100%
202310,2026302.189,1680088.181,Route 022,Belgium,Brussels,0% - 030%,0% - 100%
202311,1956593.012,1832679.378,Route 022,Belgium,Brussels,0% - 030%,0% - 100%
202312,1788221.986,1555407.098,Route 022,Belgium,Brussels,0% - 030%,0% - 100%
202401,1837903.64,1648037.979,Route 022,Belgium,Brussels,0% - 030%,0% - 100%
202402,2082679.345,1753682.919,Route 022,Belgium,Brussels,0% - 030%,0% - 100%
202403,1912437.667,1734957.112,Route 022,Belgium,Brussels,0% - 030%,0% - 100%
202404,1962823.409,1826164.535,Route 022,Belgium,Brussels,0% - 030%,0% - 100%
202405,2041176.197,1876886.44,Route 022,Belgium,Brussels,0% - 030%,0% - 100%
202206,1869430.584,1706819.607,Route 023,Belgium,Brussels,0% - 030%,0% - 100%
202207,1844246.334,1659863.859,Route 023,Belgium,Brussels,0% - 030%,0% - 100%
202208,1852852.854,1483106.741,Route 023,Belgium,Brussels,0% - 030%,0% - 100%
202209,2078576.135,1855547.889,Route 023,Belgium,Brussels,0% - 030%,0% - 100%
202210,2046225.493,1740557.016,Route 023,Belgium,Brussels,0% - 030%,0% - 100%
202211,2085295.162,1834171.013,Route 023,Belgium,Brussels,0% - 030%,0% - 100%
202212,1827475.751,1628595.298,Route 023,Belgium,Brussels,0% - 030%,0% - 100%
202301,1825996.954,1625838.098,Route 023,Belgium,Brussels,0% - 030%,0% - 100%
202302,1839359.735,1618385.147,Route 023,Belgium,Brussels,0% - 030%,0% - 100%
202303,2017357.293,1962997.305,Route 023,Belgium,Brussels,0% - 030%,0% - 100%
202304,1760113.537,1445191.552,Route 023,Belgium,Brussels,0% - 030%,0% - 100%
202305,2020646.401,1744526.126,Route 023,Belgium,Brussels,0% - 030%,0% - 100%
202306,1874984.203,1717174.267,Route 023,Belgium,Brussels,0% - 030%,0% - 100%
202307,1831592.734,1636271.365,Route 023,Belgium,Brussels,0% - 030%,0% - 100%
202308,1768377.271,1419071.824,Route 023,Belgium,Brussels,0% - 030%,0% - 100%
202309,1924184.869,1674915.14,Route 023,Belgium,Brussels,0% - 030%,0% - 100%
202310,1954214.298,1680088.181,Route 023,Belgium,Brussels,0% - 030%,0% - 100%
202311,2035228.165,1832679.378,Route 023,Belgium,Brussels,0% - 030%,0% - 100%
202312,1788221.986,1555407.098,Route 023,Belgium,Brussels,0% - 030%,0% - 100%
202401,1837903.64,1648037.979,Route 023,Belgium,Brussels,0% - 030%,0% - 100%
202402,1913376.665,1753682.919,Route 023,Belgium,Brussels,0% - 030%,0% - 100%
202403,2005490.371,1734957.112,Route 023,Belgium,Brussels,0% - 030%,0% - 100%
202404,1953028.957,1826164.535,Route 023,Belgium,Brussels,0% - 030%,0% - 100%
202405,2131774.646,1876886.44,Route 023,Belgium,Brussels,0% - 030%,0% - 100%
202206,1869430.584,1706819.607,Route 024,Belgium,Brussels,0% - 030%,0% - 100%
202207,1844246.334,1659863.859,Route 024,Belgium,Brussels,0% - 030%,0% - 100%
202208,1773307.894,1483106.741,Route 024,Belgium,Brussels,0% - 030%,0% - 100%
202209,2118384.323,1855547.889,Route 024,Belgium,Brussels,0% - 030%,0% - 100%
202210,2055560.797,1740557.016,Route 024,Belgium,Brussels,0% - 030%,0% - 100%
202211,1977083.825,1834171.013,Route 024,Belgium,Brussels,0% - 030%,0% - 100%
202212,1827475.751,1628595.298,Route 024,Belgium,Brussels,0% - 030%,0% - 100%
202301,1825996.954,1625838.098,Route 024,Belgium,Brussels,0% - 030%,0% - 100%
202302,1900120.072,1618385.147,Route 024,Belgium,Brussels,0% - 030%,0% - 100%
202303,2217395.779,1962997.305,Route 024,Belgium,Brussels,0% - 030%,0% - 100%
202304,1752362.396,1445191.552,Route 024,Belgium,Brussels,0% - 030%,0% - 100%
202305,1992576.623,1744526.126,Route 024,Belgium,Brussels,0% - 030%,0% - 100%
202306,1874984.203,1717174.267,Route 024,Belgium,Brussels,0% - 030%,0% - 100%
202307,1831592.734,1636271.365,Route 024,Belgium,Brussels,0% - 030%,0% - 100%
202308,1745544.118,1419071.824,Route 024,Belgium,Brussels,0% - 030%,0% - 100%
202309,2023000.523,1674915.14,Route 024,Belgium,Brussels,0% - 030%,0% - 100%
202310,1990258.244,1680088.181,Route 024,Belgium,Brussels,0% - 030%,0% - 100%
202311,2045057.559,1832679.378,Route 024,Belgium,Brussels,0% - 030%,0% - 100%
202312,1788221.986,1555407.098,Route 024,Belgium,Brussels,0% - 030%,0% - 100%
202401,1837903.64,1648037.979,Route 024,Belgium,Brussels,0% - 030%,0% - 100%
202402,2007433.709,1753682.919,Route 024,Belgium,Brussels,0% - 030%,0% - 100%
202403,1893827.126,1734957.112,Route 024,Belgium,Brussels,0% - 030%,0% - 100%
